,cp_name,url
1691,롯데정밀화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095300&CUST_ID=00000000000000095300&OPEN_YN=Y
1692,롯데정밀화학(주) 인천,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000362685&CUST_ID=00000000000000095300&OPEN_YN=Y
1693,(주)휴비스 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095311&CUST_ID=00000000000000095311&OPEN_YN=Y
1694,(주)휴비스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000543355&CUST_ID=00000000000000095311&OPEN_YN=Y
1695,코카콜라음료(주) 여주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095314&CUST_ID=00000000000000095314&OPEN_YN=Y
1696,코카콜라음료(주) 광주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001531&CUST_ID=00000000000000095314&OPEN_YN=Y
1697,삼성전자(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095329&CUST_ID=00000000000000095329&OPEN_YN=Y
1698,삼성전자(주) CS아카데미,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508246&CUST_ID=00000000000000095329&OPEN_YN=Y
1699,삼성전자(주) SAIT,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508175&CUST_ID=00000000000000095329&OPEN_YN=Y
1700,삼성전자(주) 광주2사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348671&CUST_ID=00000000000000095329&OPEN_YN=Y
1701,삼성전자(주) 구미사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348736&CUST_ID=00000000000000095329&OPEN_YN=Y
1702,삼성전자(주) 기흥사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000347978&CUST_ID=00000000000000095329&OPEN_YN=Y
1703,삼성전자(주) 서울R&D,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000374&CUST_ID=00000000000000095329&OPEN_YN=Y
1704,삼성전자(주) 서울대공동연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002015&CUST_ID=00000000000000095329&OPEN_YN=Y
1705,삼성전자(주) 서초사옥,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508215&CUST_ID=00000000000000095329&OPEN_YN=Y
1706,삼성전자(주) 온양사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348376&CUST_ID=00000000000000095329&OPEN_YN=Y
1707,삼성전자(주) 인재개발원,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000035&CUST_ID=00000000000000095329&OPEN_YN=Y
1708,삼성전자(주) 천안사업장(TP),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001118709&CUST_ID=00000000000000095329&OPEN_YN=Y
1709,삼성전자(주) 평택사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001312&CUST_ID=00000000000000095329&OPEN_YN=Y
1710,삼성전자(주) 하남사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348607&CUST_ID=00000000000000095329&OPEN_YN=Y
1711,삼성전자(주) 화성사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001362&CUST_ID=00000000000000095329&OPEN_YN=Y
1712,(주)엘엑스엠엠에이,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095338&CUST_ID=00000000000000095338&OPEN_YN=Y
1713,(주)엘엑스엠엠에이 MMA2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000520654&CUST_ID=00000000000000095338&OPEN_YN=Y
1714,(주)엘엑스엠엠에이 피엠엠에이,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000264696&CUST_ID=00000000000000095338&OPEN_YN=Y
1715,셰플러코리아 유한책임회사 창원1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095339&CUST_ID=00000000000000095339&OPEN_YN=Y
1716,셰플러코리아 유한책임회사 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117505&CUST_ID=00000000000000095339&OPEN_YN=Y
1717,셰플러코리아 유한책임회사 창원2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117484&CUST_ID=00000000000000095339&OPEN_YN=Y
1718,셰플러코리아 유한책임회사 창원3공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117500&CUST_ID=00000000000000095339&OPEN_YN=Y
1719,한화임팩트주식회사 울산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095360&CUST_ID=00000000000000095360&OPEN_YN=Y
1720,한화임팩트주식회사 대산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000361293&CUST_ID=00000000000000095360&OPEN_YN=Y
1721,스템코(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095361&CUST_ID=00000000000000095361&OPEN_YN=Y
1722,라이온코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095365&CUST_ID=00000000000000095365&OPEN_YN=Y
1723,금호미쓰이화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095370&CUST_ID=00000000000000095370&OPEN_YN=Y
1724,삼성전기(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095371&CUST_ID=00000000000000095371&OPEN_YN=Y
1725,삼성전기(주) 부산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000292973&CUST_ID=00000000000000095371&OPEN_YN=Y
1726,삼성전기(주) 세종사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000285837&CUST_ID=00000000000000095371&OPEN_YN=Y
1727,SK하이닉스(주) 이천본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095375&CUST_ID=00000000000000095375&OPEN_YN=Y
1728,SK하이닉스(주) 분당사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002490&CUST_ID=00000000000000095375&OPEN_YN=Y
1729,SK하이닉스(주) 청주사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000362175&CUST_ID=00000000000000095375&OPEN_YN=Y
1730,DL케미칼(주)HDPE공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095380&CUST_ID=00000000000000095380&OPEN_YN=Y
1731,DL케미칼(주) 본사 사옥(돈의문센터),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000359&CUST_ID=00000000000000095380&OPEN_YN=Y
1732,DL케미칼(주)여수C4공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198823&CUST_ID=00000000000000095380&OPEN_YN=Y
1733,DL케미칼(주)여수LHDPE공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198343&CUST_ID=00000000000000095380&OPEN_YN=Y
1734,DL케미칼(주)여수PB공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198816&CUST_ID=00000000000000095380&OPEN_YN=Y
1735,온세미컨덕터코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095391&CUST_ID=00000000000000095391&OPEN_YN=Y
1736,한화토탈(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095397&CUST_ID=00000000000000095397&OPEN_YN=Y
1737,(주)한독 음성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095441&CUST_ID=00000000000000095441&OPEN_YN=Y
1738,한온시스템(주) 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095452&CUST_ID=00000000000000095452&OPEN_YN=Y
1739,한온시스템(주) 평택공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000652&CUST_ID=00000000000000095452&OPEN_YN=Y
1740,한온시스템(주)_울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002042&CUST_ID=00000000000000095452&OPEN_YN=Y
1741,볼보그룹코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095457&CUST_ID=00000000000000095457&OPEN_YN=Y
1742,롯데이네오스화학,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095465&CUST_ID=00000000000000095465&OPEN_YN=Y
1743,도레이첨단소재(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095468&CUST_ID=00000000000000095468&OPEN_YN=Y
1744,도레이첨단소재(주)_구미2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002031&CUST_ID=00000000000000095468&OPEN_YN=Y
1745,도레이첨단소재(주)_구미5공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002032&CUST_ID=00000000000000095468&OPEN_YN=Y
1746,도레이첨단소재(주)_안성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002028&CUST_ID=00000000000000095468&OPEN_YN=Y
1747,도레이첨단소재(주)_유구공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002030&CUST_ID=00000000000000095468&OPEN_YN=Y
1748,도레이첨단소재(주)구미1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000215387&CUST_ID=00000000000000095468&OPEN_YN=Y
1749,도레이첨단소재(주)구미4공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000215401&CUST_ID=00000000000000095468&OPEN_YN=Y
1750,도레이첨단소재(주)군산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001509&CUST_ID=00000000000000095468&OPEN_YN=Y
1751,(주)국순당 횡성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095473&CUST_ID=00000000000000095473&OPEN_YN=Y
1752,(주)DB하이텍 부천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095480&CUST_ID=00000000000000095480&OPEN_YN=Y
1753,(주)DB하이텍 상우공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000171114&CUST_ID=00000000000000095480&OPEN_YN=Y
1754,동서석유화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095483&CUST_ID=00000000000000095483&OPEN_YN=Y
1755,서울우유협동조합 안산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095497&CUST_ID=00000000000000095497&OPEN_YN=Y
1756,서울우유협동조합 거창공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000656&CUST_ID=00000000000000095497&OPEN_YN=Y
1757,서울우유협동조합 양주신공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002564&CUST_ID=00000000000000095497&OPEN_YN=Y
1758,(주)엠에스씨,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144736&CUST_ID=00000000000000144736&OPEN_YN=Y
1759,(주)디비메탈,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144738&CUST_ID=00000000000000144738&OPEN_YN=Y
1760,(주)디비메탈 동해공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000148282&CUST_ID=00000000000000144738&OPEN_YN=Y
1761,르노코리아자동차 주식회사(부산공장),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144764&CUST_ID=00000000000000144764&OPEN_YN=Y
1762,르노코리아자동차 기흥연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000482569&CUST_ID=00000000000000144764&OPEN_YN=Y
1763,르노코리아자동차 영업본부,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002732&CUST_ID=00000000000000144764&OPEN_YN=Y
1764,한국타이어앤테크놀로지(주) 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144796&CUST_ID=00000000000000144796&OPEN_YN=Y
1765,한국타이어앤테크놀로지(주) 금산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153708&CUST_ID=00000000000000144796&OPEN_YN=Y
1766,한국타이어앤테크놀로지(주) 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153692&CUST_ID=00000000000000144796&OPEN_YN=Y
1767,한국타이어앤테크놀로지(주) 생산기술연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153703&CUST_ID=00000000000000144796&OPEN_YN=Y
1768,한국테크노돔,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001510&CUST_ID=00000000000000144796&OPEN_YN=Y
1769,넥센타이어(주) 양산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144818&CUST_ID=00000000000000144818&OPEN_YN=Y
1770,넥센타이어(주) 창녕공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000499423&CUST_ID=00000000000000144818&OPEN_YN=Y
1771,SK케미칼(본사),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144819&CUST_ID=00000000000000144819&OPEN_YN=Y
1772,SK케미칼 울산,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000232041&CUST_ID=00000000000000144819&OPEN_YN=Y
1773,SK케미칼 청주,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000232925&CUST_ID=00000000000000144819&OPEN_YN=Y
1774,에이치디현대인프라코어 인천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144832&CUST_ID=00000000000000144832&OPEN_YN=Y
1775,에이치디현대인프라코어 군산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000155189&CUST_ID=00000000000000144832&OPEN_YN=Y
1776,영화금속(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144834&CUST_ID=00000000000000144834&OPEN_YN=Y
1777,영화금속(주)_함안공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001955&CUST_ID=00000000000000144834&OPEN_YN=Y
1778,영화금속(주)제2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001155359&CUST_ID=00000000000000144834&OPEN_YN=Y
1779,현대제철,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144863&CUST_ID=00000000000000144863&OPEN_YN=Y
1780,현대제철 당진제철소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145859&CUST_ID=00000000000000144863&OPEN_YN=Y
1781,현대제철 순천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000104&CUST_ID=00000000000000144863&OPEN_YN=Y
1782,현대제철 예산2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002743&CUST_ID=00000000000000144863&OPEN_YN=Y
1783,현대제철 예산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000409&CUST_ID=00000000000000144863&OPEN_YN=Y
1784,현대제철 울산 대구경공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001625&CUST_ID=00000000000000144863&OPEN_YN=Y
1785,현대제철 울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000385&CUST_ID=00000000000000144863&OPEN_YN=Y
1786,현대제철 인천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153681&CUST_ID=00000000000000144863&OPEN_YN=Y
1787,현대제철 포항공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000155211&CUST_ID=00000000000000144863&OPEN_YN=Y
1788,현대제철_포항2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002170&CUST_ID=00000000000000144863&OPEN_YN=Y
1789,대한제당(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144866&CUST_ID=00000000000000144866&OPEN_YN=Y
1790,대한제당(주)인천사료,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000218&CUST_ID=00000000000000144866&OPEN_YN=Y
1791,태광산업(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144943&CUST_ID=00000000000000144943&OPEN_YN=Y
1792,태광산업(주) 반여공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000174823&CUST_ID=00000000000000144943&OPEN_YN=Y
1793,태광산업(주) 석유화학 1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145034&CUST_ID=00000000000000144943&OPEN_YN=Y
1794,태광산업(주) 석유화학 2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145044&CUST_ID=00000000000000144943&OPEN_YN=Y
1795,태광산업(주) 석유화학 3공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145098&CUST_ID=00000000000000144943&OPEN_YN=Y
1796,태광산업(주) 울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145027&CUST_ID=00000000000000144943&OPEN_YN=Y
1797,태광산업(주)대구사업소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000254364&CUST_ID=00000000000000144943&OPEN_YN=Y
1798,(주)케이씨씨,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144945&CUST_ID=00000000000000144945&OPEN_YN=Y
1799,(주)케이씨씨 김천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000148606&CUST_ID=00000000000000144945&OPEN_YN=Y
1800,라이온코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095365&CUST_ID=00000000000000095365&OPEN_YN=Y
1801,삼성전기(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095371&CUST_ID=00000000000000095371&OPEN_YN=Y
1802,삼성전기(주) 부산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000292973&CUST_ID=00000000000000095371&OPEN_YN=Y
1803,삼성전기(주) 세종사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000285837&CUST_ID=00000000000000095371&OPEN_YN=Y
1804,(주)한독 음성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095441&CUST_ID=00000000000000095441&OPEN_YN=Y
1805,(주)풍산,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000146196&CUST_ID=00000000000000146196&OPEN_YN=Y
1806,(주)풍산 안강사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000147744&CUST_ID=00000000000000146196&OPEN_YN=Y
1807,(주)풍산 울산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000147743&CUST_ID=00000000000000146196&OPEN_YN=Y
1808,현대자동차(주) 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000171049&CUST_ID=00000000000000171049&OPEN_YN=Y
1809,현대자동차 서비스센터,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193826&CUST_ID=00000000000000171049&OPEN_YN=Y
1810,현대자동차 아산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193567&CUST_ID=00000000000000171049&OPEN_YN=Y
1811,현대자동차 연구시설,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193696&CUST_ID=00000000000000171049&OPEN_YN=Y
1812,현대자동차 울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193497&CUST_ID=00000000000000171049&OPEN_YN=Y
1813,현대자동차 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193604&CUST_ID=00000000000000171049&OPEN_YN=Y
1814,(주)필맥스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000171461&CUST_ID=00000000000000171461&OPEN_YN=Y
1815,롯데알미늄 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000174044&CUST_ID=00000000000000174044&OPEN_YN=Y
1816,롯데알미늄 안산1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000492527&CUST_ID=00000000000000174044&OPEN_YN=Y
1817,롯데알미늄 진천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000173919&CUST_ID=00000000000000174044&OPEN_YN=Y
1818,롯데알미늄 평택공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000492539&CUST_ID=00000000000000174044&OPEN_YN=Y
1819,LG이노텍 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000179377&CUST_ID=00000000000000179377&OPEN_YN=Y
1820,LG이노텍 광주사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000191484&CUST_ID=00000000000000179377&OPEN_YN=Y
1821,"LG이노텍 구미 2,3사업장",https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000186962&CUST_ID=00000000000000179377&OPEN_YN=Y
1822,"LG이노텍 구미1,1A사업장",https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000196111&CUST_ID=00000000000000179377&OPEN_YN=Y
1823,LG이노텍 마곡R&D캠퍼스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001738&CUST_ID=00000000000000179377&OPEN_YN=Y
1824,LG이노텍 안산R&D캠퍼스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000187257&CUST_ID=00000000000000179377&OPEN_YN=Y
1825,LG이노텍 파주사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000193114&CUST_ID=00000000000000179377&OPEN_YN=Y
1826,LG이노텍 평택사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001737&CUST_ID=00000000000000179377&OPEN_YN=Y
1827,LG이노텍_구미4(C4) 사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002080&CUST_ID=00000000000000179377&OPEN_YN=Y
1828,기아 주식회사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000185725&CUST_ID=00000000000000185725&OPEN_YN=Y
1829,기아 주식회사 광명공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000314222&CUST_ID=00000000000000185725&OPEN_YN=Y
1830,기아 주식회사 광주완성차공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000284591&CUST_ID=00000000000000185725&OPEN_YN=Y
1831,기아 주식회사 광주하남공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000285008&CUST_ID=00000000000000185725&OPEN_YN=Y
1832,기아 주식회사 화성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000241708&CUST_ID=00000000000000185725&OPEN_YN=Y
1833,(주)유니드,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000209658&CUST_ID=00000000000000209658&OPEN_YN=Y
1834,(주)유니드-화학_울산공장 ,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001342&CUST_ID=00000000000000209658&OPEN_YN=Y
1835,한화솔루션(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000250962&CUST_ID=00000000000000250962&OPEN_YN=Y
1836,한화솔루션(주) 여수,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000267591&CUST_ID=00000000000000250962&OPEN_YN=Y
1837,한화솔루션(주) 여수2,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002460&CUST_ID=00000000000000250962&OPEN_YN=Y
1838,한화솔루션(주) 울산1,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000263274&CUST_ID=00000000000000250962&OPEN_YN=Y
1839,한화솔루션(주) 울산2,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000268201&CUST_ID=00000000000000250962&OPEN_YN=Y
1840,한화솔루션(주) 울산3,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000266444&CUST_ID=00000000000000250962&OPEN_YN=Y
1841,한화솔루션(주) 중앙연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000272465&CUST_ID=00000000000000250962&OPEN_YN=Y
